sku,dup,grainger_cat,search,gc,zoro,grainger,amzn,fast,msm
sku978,0,Safety & Security,VALUE+BRAND+31DW10,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+31DW10,http://grainger.com/product/GRAINGER-APPROVED-Crowd-Control-Barrier-31DW10?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/31DW10_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+31DW10,https://www.fastenal.com/products?term=VALUE+BRAND+31DW10,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+31DW10
sku979,0,Material Handling,VALUE+BRAND+OZ2GBT,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+OZ2GBT,http://grainger.com/product/GRAINGER-APPROVED-Geared-Trolley-36T679?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/36T679_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+OZ2GBT,https://www.fastenal.com/products?term=VALUE+BRAND+OZ2GBT,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+OZ2GBT
sku980,0,Cleaning & Maintenance,VALUE+BRAND+2JAV2,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+2JAV2,http://grainger.com/product/GRAINGER-APPROVED-Backup-Ring-2JAV2?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/2JAG1_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+2JAV2,https://www.fastenal.com/products?term=VALUE+BRAND+2JAV2,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+2JAV2
sku981,0,Metalworking,VALUE+BRAND+404013,null,http://zoro.com/search?q=VALUE+BRAND+404013,,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+404013,https://www.fastenal.com/products?term=VALUE+BRAND+404013,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+404013
sku982,0,Metalworking,VALUE+BRAND+P1012BF,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+P1012BF,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11H562?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+P1012BF,https://www.fastenal.com/products?term=VALUE+BRAND+P1012BF,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+P1012BF
sku983,0,Safety & Security,VALUE+BRAND+MDT211218XLI,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+MDT211218XLI,http://grainger.com/product/GRAINGER-APPROVED-Terrycloth-Sock-Slippers-4EKH2?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/4EKH2_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+MDT211218XLI,https://www.fastenal.com/products?term=VALUE+BRAND+MDT211218XLI,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+MDT211218XLI
sku984,0,"Pumps, Plumbing & Test",VALUE+BRAND+24C484,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+24C484,http://grainger.com/product/GRAINGER-APPROVED-Industrial-Thermowell-24C484?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/24C481_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+24C484,https://www.fastenal.com/products?term=VALUE+BRAND+24C484,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+24C484
sku985,0,Metalworking,VALUE+BRAND+PT2816HF,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT2816HF,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R590?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT2816HF,https://www.fastenal.com/products?term=VALUE+BRAND+PT2816HF,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT2816HF
sku986,0,Metalworking,VALUE+BRAND+PT284HC,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT284HC,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R618?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT284HC,https://www.fastenal.com/products?term=VALUE+BRAND+PT284HC,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT284HC
sku987,0,Safety & Security,VALUE+BRAND+23Y056,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+23Y056,http://grainger.com/product/GRAINGER-APPROVED-Die-Cut-Number-Letter-Kit-23Y056?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/23Y044_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+23Y056,https://www.fastenal.com/products?term=VALUE+BRAND+23Y056,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+23Y056
sku988,0,Metalworking,VALUE+BRAND+PT284HX,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT284HX,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R640?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT284HX,https://www.fastenal.com/products?term=VALUE+BRAND+PT284HX,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT284HX
sku989,0,Safety & Security,VALUE+BRAND+23Y057,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+23Y057,http://grainger.com/product/GRAINGER-APPROVED-Letter-Label-Kit-23Y057?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/23Y045_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+23Y057,https://www.fastenal.com/products?term=VALUE+BRAND+23Y057,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+23Y057
sku990,0,Metalworking,VALUE+BRAND+PT2816HH,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT2816HH,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R592?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT2816HH,https://www.fastenal.com/products?term=VALUE+BRAND+PT2816HH,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT2816HH
sku991,0,Metalworking,VALUE+BRAND+PT2816HB,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT2816HB,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R587?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT2816HB,https://www.fastenal.com/products?term=VALUE+BRAND+PT2816HB,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT2816HB
sku992,0,Metalworking,VALUE+BRAND+PT284GX,Grainger Choice,http://zoro.com/search?q=VALUE+BRAND+PT284GX,http://grainger.com/product/GRAINGER-APPROVED-Drill-Bushing-11R614?s_pp=false&picUrl=//static.grainger.com/rp/s/is/image/Grainger/11H082_AS01?$smthumb$,https://www.amazon.com/s/ref=nb_sb_noss?field-keywords=VALUE+BRAND+PT284GX,https://www.fastenal.com/products?term=VALUE+BRAND+PT284GX,http://www.mscdirect.com/browse/?searchterm=VALUE+BRAND+PT284GX
